Root,Root,Root,Root,Hips,Hips,Hips,Hips,LeftThigh,LeftThigh,LeftThigh,LeftThigh,LeftShin,LeftShin,LeftShin,LeftShin,LeftFoot,LeftFoot,LeftFoot,LeftFoot,LeftToe,LeftToe,LeftToe,LeftToe,RightThigh,RightThigh,RightThigh,RightThigh,RightShin,RightShin,RightShin,RightShin,RightFoot,RightFoot,RightFoot,RightFoot,RightToe,RightToe,RightToe,RightToe,Spine1,Spine1,Spine1,Spine1,Spine2,Spine2,Spine2,Spine2,Spine3,Spine3,Spine3,Spine3,Spine4,Spine4,Spine4,Spine4,LeftShoulder,LeftShoulder,LeftShoulder,LeftShoulder,LeftArm,LeftArm,LeftArm,LeftArm,LeftForeArm,LeftForeArm,LeftForeArm,LeftForeArm,LeftHand,LeftHand,LeftHand,LeftHand,Neck,Neck,Neck,Neck,Head,Head,Head,Head,RightShoulder,RightShoulder,RightShoulder,RightShoulder,RightArm,RightArm,RightArm,RightArm,RightForeArm,RightForeArm,RightForeArm,RightForeArm,RightHand,RightHand,RightHand,RightHand,MotionType
6.66E-08,0,0,1,-0.0307254,0.0760098,0.01778394,0.9964749,0.04900503,-0.6580524,0.07287467,-0.7478335,-2.45E-08,-4.99E-05,0.1709407,0.9852816,-0.5988792,-0.4129538,0.4508305,-0.517267,-0.007059897,1.83E-08,-2.54E-08,0.9999753,-0.07465398,-0.7123905,0.04050842,0.6966246,1.91E-07,-0.001442635,-0.1526491,0.9882795,-0.5488633,0.4769734,-0.4828474,-0.4879594,-0.00168224,9.15E-08,-1.04E-07,0.9999989,0.00870734,-0.008700093,0.9999204,-0.002840158,-0.008701489,-0.00870877,0.002840581,0.9999206,-0.008726218,-0.008733541,0.002848646,0.9999201,0,0,0,1,0.0968966,0.123651,0.7066903,0.6898633,0.5202905,-0.5327185,-0.3911331,-0.540856,-0.03016458,0.0798295,-0.1738815,0.9810627,0.05495566,0.1530513,-0.08455208,0.9830601,-0.08290901,0.01807896,-0.003787347,0.9963863,-0.08290906,0.01807893,-0.003787351,0.9963866,0.07513335,-0.09167395,-0.7124838,0.6916057,-0.4425096,-0.513073,-0.5357382,0.5039114,-0.008740066,-0.1267497,0.08888697,0.9879059,0.05486441,-0.1807004,0.09671782,0.9772328,1
6.66E-08,0,0,1,-0.03137942,0.07642914,0.01630233,0.9964478,0.04701109,-0.657616,0.06977198,-0.748641,-1.82E-08,-3.98E-05,0.1674348,0.9858835,-0.5985079,-0.4124012,0.4504519,-0.5184664,-0.007072013,-7.26E-09,-2.70E-08,0.9999756,-0.07371887,-0.7144003,0.04024974,0.6946783,2.59E-07,-0.001566764,-0.1522938,0.9883342,-0.5494683,0.4796585,-0.4760179,-0.4913447,0.00051641,-9.92E-08,7.20E-08,1,0.008546178,-0.008478623,0.9999229,-0.003110294,-0.008479919,-0.008547492,0.003110739,0.9999231,-0.008504084,-0.008571839,0.003119597,0.9999227,0,0,0,1.000001,0.0966576,0.1244645,0.7068625,0.6895738,0.5203965,-0.5327121,-0.3911209,-0.5407682,-0.03073723,0.0800653,-0.173491,0.9810945,0.0549381,0.1530376,-0.08455309,0.9830629,-0.08336522,0.01845529,-0.003301115,0.9963432,-0.08336525,0.01845523,-0.003301129,0.996343,0.07504056,-0.09163317,-0.7121136,0.6920025,-0.4430709,-0.5131039,-0.5353446,0.5038047,-0.008959838,-0.1272025,0.08868111,0.9878642,0.0556238,-0.1836355,0.09877215,0.976437,1
6.66E-08,0,0,1,-0.03209264,0.07680475,0.01459139,0.9964228,0.04496151,-0.6571617,0.06635267,-0.7494763,-5.35E-08,-3.03E-05,0.1634283,0.9865553,-0.5979552,-0.4121246,0.4499898,-0.5197232,-0.007100909,9.25E-08,-2.26E-08,0.9999749,-0.07236689,-0.7175838,0.03943387,0.6915794,4.08E-07,-0.001867763,-0.1513474,0.9884791,-0.5504152,0.4760162,-0.4709612,-0.4986459,0.01134775,-7.38E-08,1.69E-07,0.9999359,0.008351245,-0.008220809,0.9999257,-0.003424609,-0.008222034,-0.008352446,0.003425072,0.9999258,-0.008245492,-0.00837632,0.003434844,0.9999254,0,0,0,1,0.09624463,0.125345,0.7070882,0.6892407,0.5205565,-0.5322196,-0.3912731,-0.5409893,-0.03114966,0.08100357,-0.1724245,0.9811926,0.05478151,0.1535758,-0.084529,0.9829898,-0.08397143,0.0188164,-0.002749106,0.9962872,-0.08397139,0.01881634,-0.002749105,0.9962875,0.07508878,-0.09170511,-0.7116777,0.692436,-0.4436936,-0.5130754,-0.5349179,0.5037397,-0.009215017,-0.1276765,0.08849344,0.9878179,0.05616552,-0.1862797,0.1005423,0.9757245,1
6.66E-08,0,0,1,-0.03293819,0.07710597,0.01268268,0.996398,0.04318285,-0.656985,0.0629767,-0.7500266,-2.46E-08,-2.46E-05,0.1597779,0.9871532,-0.5977056,-0.4118812,0.449394,-0.520718,-0.007403215,-1.66E-09,1.58E-08,0.9999726,-0.07054427,-0.7202524,0.03828694,0.6890531,2.64E-07,-0.001936421,-0.1499566,0.9886907,-0.5517169,0.4702117,-0.4681882,-0.5052815,0.016689,8.99E-08,3.23E-07,0.9998609,0.008165156,-0.007951015,0.999928,-0.003782032,-0.007952166,-0.008166324,0.003782528,0.9999281,-0.007974896,-0.00818969,0.00379334,0.9999277,0,0,0,1,0.09589176,0.1270848,0.7076551,0.6883889,0.5210459,-0.5320929,-0.3907427,-0.5410264,-0.03119749,0.08206214,-0.1712992,0.9813003,0.05463142,0.154492,-0.08438428,0.9828674,-0.08466263,0.01918585,-0.002133044,0.9962229,-0.08466259,0.0191858,-0.002133047,0.996223,0.07512502,-0.0918768,-0.7111503,0.6929506,-0.4442811,-0.512981,-0.5344788,0.5037836,-0.009728237,-0.1281885,0.08847588,0.987748,0.05667956,-0.1887152,0.1021553,0.9750586,1
6.66E-08,0,0,1,-0.03344452,0.07665525,0.01127726,0.9964328,0.04170549,-0.6574767,0.0605359,-0.7498804,6.31E-08,-2.10E-05,0.1572092,0.9875655,-0.5975515,-0.4110684,0.4491234,-0.5217699,-0.007587234,-1.24E-08,1.76E-08,0.9999716,-0.06825342,-0.7214988,0.03623317,0.6880903,3.51E-07,-0.001970073,-0.1467943,0.9891652,-0.5536004,0.4656287,-0.46689,-0.5086556,0.01555717,-4.00E-08,6.21E-08,0.9998791,0.008242184,-0.007571079,0.9999295,-0.003969072,-0.007572145,-0.008243322,0.00396958,0.9999296,-0.00759382,-0.008266899,0.003980947,0.9999292,0,0,0,1,0.09507522,0.1286234,0.7078862,0.6879783,0.5216368,-0.5312963,-0.3909588,-0.5410832,-0.03094016,0.08338069,-0.1697413,0.9814676,0.05457184,0.1557003,-0.08424912,0.9826912,-0.08538309,0.01961212,-0.001493533,0.9961542,-0.08538308,0.01961222,-0.001493528,0.9961545,0.07510087,-0.09199973,-0.7106706,0.6934288,-0.4448079,-0.5127175,-0.5340427,0.5040492,-0.01046969,-0.1287564,0.08848376,0.9876657,0.0568507,-0.1903035,0.1024062,0.9747135,1
6.66E-08,0,0,1,-0.03363846,0.0770172,0.009073496,0.9964209,0.04064734,-0.6570651,0.05749281,-0.7505386,-4.66E-08,-1.58E-05,0.1541334,0.9880503,-0.5970819,-0.4101632,0.4490592,-0.5230733,-0.007623995,-1.91E-08,-5.81E-08,0.9999712,-0.06537965,-0.721312,0.03502142,0.6886279,3.75E-07,-0.002078717,-0.1436275,0.9896299,-0.555543,0.4639674,-0.4677481,-0.5072661,0.01234023,2.97E-09,-4.65E-07,0.9999246,0.008035058,-0.007045369,0.9999335,-0.004389054,-0.007046311,-0.008036111,0.004389592,0.9999336,-0.007066524,-0.008059163,0.004402184,0.9999334,0,0,0,1.000001,0.09420848,0.130105,0.7080573,0.6876433,0.5223666,-0.5302755,-0.3915249,-0.5409715,-0.03027653,0.08487666,-0.1678103,0.9816926,0.05459973,0.1570434,-0.08403397,0.9824948,-0.08603816,0.0200747,-0.000844057,0.9960899,-0.08603808,0.02007477,-0.000844069,0.9960899,0.07499787,-0.09205045,-0.7102516,0.6938628,-0.4451412,-0.5123911,-0.5336187,0.5045357,-0.01143111,-0.1292584,0.08866158,0.9875737,0.05679383,-0.1909842,0.1015219,0.9746763,1
6.66E-08,0,0,1,-0.03388108,0.07733496,0.006719856,0.9964066,0.0395516,-0.6562731,0.05400425,-0.7515482,-7.87E-08,-9.15E-06,0.1505377,0.9886042,-0.5964423,-0.4096379,0.4490794,-0.5241958,-0.007689638,-9.52E-08,1.50E-08,0.9999706,-0.06250665,-0.7209696,0.03438386,0.6892847,2.73E-07,-0.002233815,-0.1413631,0.9899553,-0.5580966,0.462889,-0.4693725,-0.5039362,0.004947847,-1.05E-08,-1.86E-07,0.9999881,0.007832237,-0.006528017,0.9999362,-0.004844813,-0.006528854,-0.007833273,0.004845381,0.9999362,-0.006547624,-0.007855775,0.004859317,0.999936,0,0,0,1,0.09361362,0.1313347,0.7081832,0.6873606,0.5229678,-0.5293273,-0.3925869,-0.5405492,-0.02943194,0.08654687,-0.1655051,0.9819635,0.05487401,0.1584071,-0.08378198,0.9822818,-0.0865765,0.02053832,-0.000176964,0.9960336,-0.08657637,0.02053826,-0.000176966,0.9960337,0.07479812,-0.0920018,-0.709901,0.6942489,-0.4452668,-0.5119364,-0.5331948,0.5053338,-0.01262246,-0.1297674,0.08893024,0.9874681,0.05671838,-0.1916731,0.1008538,0.9746145,1
6.66E-08,0,0,1,-0.03414174,0.0775036,0.004462095,0.9963974,0.03858138,-0.6553522,0.05046937,-0.7526473,1.31E-07,-2.45E-06,0.1466273,0.9891919,-0.5957031,-0.4096583,0.4488909,-0.5251812,-0.007748985,-8.90E-08,-3.44E-08,0.9999703,-0.05987511,-0.7203283,0.03418102,0.6901984,3.82E-07,-0.002498641,-0.1396483,0.9901981,-0.5603468,0.4621154,-0.470967,-0.5006506,-0.001725251,-4.95E-08,-6.49E-08,0.9999986,0.007467362,-0.005962843,0.9999399,-0.005403173,-0.005963547,-0.007468267,0.005403785,0.99994,-0.005980755,-0.007489769,0.00541936,0.9999397,0,0,0,1,0.0928527,0.1320563,0.7080781,0.687434,0.5234563,-0.5285257,-0.3939638,-0.5398586,-0.02835237,0.08824405,-0.162737,0.9823069,0.05529916,0.1596935,-0.08350593,0.9820732,-0.08707628,0.02075429,0.000181264,0.9959857,-0.08707634,0.02075438,0.000181282,0.9959855,0.07478864,-0.09240897,-0.7098632,0.6942351,-0.4464593,-0.511979,-0.5309098,0.5066431,-0.01340123,-0.1319065,0.09084082,0.9870005,0.05519922,-0.1887667,0.09781811,0.9755782,1
6.66E-08,0,0,1,-0.03449932,0.07770218,0.002379732,0.9963767,0.03729841,-0.6539593,0.04676352,-0.7541612,-7.67E-08,7.98E-06,0.1421941,0.9898387,-0.5947431,-0.410054,0.4488186,-0.5260213,-0.007876902,2.06E-08,-5.56E-08,0.9999692,-0.05755473,-0.7198173,0.03417893,0.6909285,4.23E-07,-0.002855902,-0.1387729,0.9903202,-0.5622393,0.4613255,-0.4720651,-0.4982175,-0.001718833,-8.22E-08,-3.23E-08,0.9999986,0.007313627,-0.005526006,0.9999415,-0.005747504,-0.005526651,-0.007314521,0.005748136,0.9999414,-0.005542613,-0.007335613,0.00576472,0.9999412,0,0,0,1,0.09282681,0.1332924,0.7085274,0.6867355,0.5240081,-0.5277691,-0.3950778,-0.5392486,-0.02717545,0.08988885,-0.1594198,0.9827344,0.05592482,0.1608059,-0.08311101,0.9818894,-0.08734997,0.02126084,0.000795469,0.9959508,-0.08734999,0.02126086,0.000795463,0.9959509,0.07431343,-0.09208243,-0.7097569,0.6944377,-0.4462937,-0.5113597,-0.530327,0.5080227,-0.01500662,-0.1323602,0.09137567,0.9868672,0.05534828,-0.189195,0.09745689,0.9755226,1
6.66E-08,0,0,1,-0.03498273,0.07794828,0.000673664,0.9963433,0.03575446,-0.6530007,0.0430785,-0.7552856,2.49E-08,1.36E-05,0.1375897,0.9904895,-0.5940269,-0.4099569,0.4483525,-0.5273027,-0.008056792,-7.88E-08,-4.53E-08,0.9999679,-0.05534031,-0.719641,0.03385578,0.6913092,4.58E-07,-0.003252364,-0.1377533,0.9904613,-0.563659,0.4608632,-0.4722958,-0.4968207,-0.001714779,-8.94E-08,-1.73E-07,0.9999988,0.007151657,-0.00521013,0.9999433,-0.005940464,-0.005210728,-0.00715246,0.00594109,0.9999432,-0.005225768,-0.007173157,0.005958267,0.9999428,0,0,0,0.9999999,0.0929126,0.1345837,0.7091996,0.6857773,0.5245138,-0.5260591,-0.3972017,-0.5388674,-0.0252845,0.09261785,-0.1555862,0.9831455,0.0566682,0.1617149,-0.08264904,0.9817363,-0.08742968,0.02176746,0.001408328,0.9959319,-0.08742973,0.02176749,0.001408319,0.9959323,0.07382464,-0.09156085,-0.7097945,0.6945204,-0.4460936,-0.5108092,-0.5295008,0.509612,-0.01666444,-0.1326548,0.09205594,0.9867378,0.05560678,-0.1893989,0.09717989,0.9754959,1
6.66E-08,0,0,1,-0.03545756,0.07829018,-0.000306705,0.9962998,0.03372011,-0.6529902,0.03963634,-0.7555764,-4.03E-08,1.76E-05,0.1329817,0.9911187,-0.5939934,-0.4090536,0.4471592,-0.5290523,-0.008242439,-6.59E-08,-1.42E-07,0.9999663,-0.05321262,-0.7199427,0.0327248,0.6912162,5.42E-07,-0.003577897,-0.1359903,0.9907036,-0.5647004,0.4606374,-0.47179,-0.4963275,-0.001711072,1.24E-08,-1.81E-07,0.9999986,0.006971262,-0.004981927,0.9999462,-0.005842241,-0.004982472,-0.006972003,0.005842824,0.9999464,-0.004996892,-0.006992213,0.005859755,0.9999462,0,0,0,1,0.09304884,0.1359517,0.7101273,0.6845283,0.5250201,-0.5251758,-0.398294,-0.5384302,-0.02506039,0.09353004,-0.1490294,0.9840809,0.05904744,0.163001,-0.08416843,0.9812549,-0.08733356,0.02229818,0.002002463,0.9959279,-0.08733356,0.02229812,0.002002463,0.995928,0.07323231,-0.09095651,-0.7099383,0.694516,-0.4460106,-0.5102466,-0.5282972,0.5114939,-0.01835609,-0.1328416,0.09274884,0.9866179,0.05595385,-0.1893688,0.09702139,0.975498,1
6.66E-08,0,0,1,-0.03568684,0.07864954,-0.000435002,0.9962633,0.03184786,-0.6524538,0.0374295,-0.7562333,-2.36E-08,2.16E-05,0.1296076,0.9915653,-0.5941222,-0.4085548,0.4462875,-0.5300277,-0.008351048,6.48E-08,3.61E-08,0.9999652,-0.05165159,-0.7207178,0.03116196,0.6905992,6.40E-07,-0.003783777,-0.1336856,0.991017,-0.5654101,0.4618591,-0.4692824,-0.4967621,-0.001700193,-2.48E-08,5.38E-07,0.999999,0.006812372,-0.004748194,0.9999509,-0.005418084,-0.004748659,-0.006813033,0.005418575,0.999951,-0.00476245,-0.006832849,0.00543431,0.9999506,0,0,0,0.9999999,0.09328797,0.1374519,0.7111346,0.6831487,0.5256843,-0.5240986,-0.3993243,-0.5380682,-0.02367268,0.09459782,-0.1441591,0.9847385,0.05991274,0.1634066,-0.08358482,0.9811847,-0.08713479,0.02286716,0.002560666,0.9959309,-0.08713488,0.02286713,0.00256068,0.9959311,0.07244892,-0.09042566,-0.7101229,0.6944784,-0.4463024,-0.5096142,-0.5267133,0.5134988,-0.01990839,-0.1328796,0.09341111,0.9865196,0.05633027,-0.1891659,0.09879472,0.9753372,1
6.66E-08,0,0,1,-0.03549471,0.07901437,0.000165718,0.9962414,0.03039353,-0.6526507,0.03653185,-0.7561672,-1.10E-08,2.34E-05,0.1275823,0.9918283,-0.5949488,-0.4075189,0.4450482,-0.53094,-0.008433777,7.89E-08,3.22E-08,0.9999647,-0.05048055,-0.7219826,0.02899118,0.6894583,5.93E-07,-0.003804921,-0.130037,0.9915021,-0.5656497,0.461733,-0.4677915,-0.4980105,-0.001698679,9.91E-08,8.06E-07,0.9999988,0.006635801,-0.004409869,0.9999574,-0.004671714,-0.004410242,-0.006636401,0.004672069,0.9999574,-0.004423107,-0.006655762,0.004685704,0.9999573,0,0,0,1,0.09337429,0.1390681,0.7122031,0.6816954,0.5264284,-0.5228558,-0.4005619,-0.53763,-0.02218009,0.09542517,-0.1389234,0.9854456,0.06078963,0.1636024,-0.08292057,0.9811542,-0.08641676,0.02381342,0.003363553,0.9959689,-0.08641677,0.0238135,0.003363559,0.9959691,0.07162128,-0.09011164,-0.7101481,0.6945795,-0.4470106,-0.5089394,-0.5248392,0.515468,-0.02122132,-0.1327281,0.09413421,0.9864447,0.05679942,-0.1887681,0.09878951,0.9753882,1
6.66E-08,0,0,1,-0.03443989,0.07922579,0.001507775,0.9962604,0.02979435,-0.6524172,0.03778309,-0.7563308,1.13E-07,2.56E-05,0.1275379,0.9918337,-0.5959429,-0.4065335,0.4445217,-0.5310207,-0.00865255,-5.68E-08,8.26E-09,0.9999626,-0.05044026,-0.7234308,0.02676611,0.6880314,5.82E-07,-0.003699621,-0.1258002,0.9920489,-0.5656905,0.4616666,-0.4660059,-0.4996971,-0.001698579,3.83E-08,-4.80E-07,0.9999989,0.006475511,-0.003739305,0.9999654,-0.003603191,-0.003739573,-0.006475926,0.003603396,0.9999654,-0.003750536,-0.006494951,0.003613974,0.9999653,0,0,0,0.9999999,0.09320875,0.1408296,0.7131106,0.6804061,0.5273961,-0.5214403,-0.4020984,-0.5369083,-0.02074398,0.09599094,-0.1331905,0.9862128,0.06183182,0.1636304,-0.08216426,0.9811479,-0.08672243,0.0238941,0.004100631,0.9959373,-0.0867224,0.02389403,0.004100624,0.9959373,0.07075036,-0.09014348,-0.7098743,0.6949439,-0.4480903,-0.5083201,-0.5229012,0.5171082,-0.02235728,-0.1324679,0.09494142,0.9863769,0.05737566,-0.188177,0.09877103,0.9754704,1
6.66E-08,0,0,1,-0.03212386,0.08014748,0.002622982,0.9962618,0.03015966,-0.6513871,0.03998326,-0.757091,4.28E-08,2.66E-05,0.1276504,0.9918196,-0.5968214,-0.4055362,0.4441964,-0.5310696,-0.008889349,4.11E-08,-7.19E-08,0.9999611,-0.05147609,-0.7255267,0.02558774,0.685789,4.30E-07,-0.003556786,-0.1217385,0.9925561,-0.5657653,0.4615293,-0.4641243,-0.5014873,-0.001699012,6.32E-08,6.13E-07,0.9999988,0.005998477,-0.002545754,0.9999757,-0.002518183,-0.002545859,-0.005998778,0.002518262,0.9999757,-0.002553392,-0.006016513,0.002525703,0.9999754,0,0,0,0.9999999,0.09268609,0.1424729,0.7138493,0.6793599,0.5283948,-0.5200761,-0.4042823,-0.5356076,-0.01911425,0.09618733,-0.1273231,0.9870015,0.06291007,0.1636003,-0.08130139,0.9811564,-0.08690488,0.02421057,0.004800496,0.9959109,-0.08690491,0.02421066,0.004800514,0.9959112,0.06999853,-0.09049285,-0.7092717,0.6955897,-0.4494693,-0.5077074,-0.5210191,0.5184116,-0.02325697,-0.1321105,0.09581897,0.9863193,0.05790792,-0.1875537,0.09861777,0.9755747,1
6.66E-08,0,0,1,-0.03155836,0.08036083,0.003791487,0.996259,0.02934968,-0.6511306,0.04116808,-0.7572799,3.85E-08,2.69E-05,0.1281505,0.9917549,-0.597747,-0.4042469,0.4438514,-0.5312999,-0.009038368,2.27E-08,-1.06E-08,0.9999596,-0.05138642,-0.7271299,0.02326623,0.6841787,4.41E-07,-0.003450022,-0.1182022,0.9929837,-0.5656095,0.4609475,-0.4627427,-0.5034709,-0.001704583,-4.89E-08,-6.92E-07,0.9999989,0.005662809,-0.001866897,0.9999812,-0.001477866,-0.001866964,-0.00566301,0.001477879,0.9999813,-0.001872509,-0.005679811,0.001482262,0.9999813,0,0,0,1,0.09178565,0.1439087,0.7143954,0.6786056,0.5294142,-0.5188312,-0.4070604,-0.5337014,-0.01726597,0.09594936,-0.121469,0.9877961,0.0639552,0.1636116,-0.08029098,0.9811701,-0.0871461,0.02443022,0.005398135,0.9958816,-0.08714597,0.02443025,0.005398139,0.9958817,0.06944447,-0.09102084,-0.708477,0.6963863,-0.4509344,-0.5071908,-0.51931,0.519359,-0.02397582,-0.1316871,0.09674338,0.9862683,0.0584603,-0.1868794,0.0984815,0.9756847,1
6.66E-08,0,0,1,-0.03112956,0.0804292,0.004903237,0.9962621,0.02820451,-0.6509302,0.04206484,-0.7574465,-2.14E-08,2.74E-05,0.1284216,0.99172,-0.5986785,-0.4030451,0.4434043,-0.5315371,-0.009079481,-3.77E-08,6.57E-09,0.9999588,-0.05108881,-0.7286953,0.02070983,0.6826158,4.33E-07,-0.003390297,-0.1147371,0.9933903,-0.5660866,0.4605024,-0.4610583,-0.5048854,-0.001705329,1.11E-07,-3.52E-07,0.999999,0.005284046,-0.001199202,0.9999854,-0.000507806,-0.00119924,-0.005284224,0.000507777,0.9999856,-0.001202797,-0.005299966,0.000509289,0.9999857,0,0,0,1.000001,0.09057221,0.1449527,0.7147402,0.6781837,0.5303484,-0.5178252,-0.4103641,-0.5312162,-0.01531852,0.09531377,-0.1158489,0.9885651,0.06490421,0.1637031,-0.07898151,0.9811993,-0.08728377,0.02446834,0.005840173,0.9958665,-0.08728375,0.02446835,0.005840174,0.9958665,0.06921639,-0.09167188,-0.7075792,0.6972361,-0.4523556,-0.5068334,-0.5178193,0.51996,-0.02463249,-0.1311208,0.09790485,0.9862131,0.05897626,-0.1862398,0.09833046,0.9757913,1
6.66E-08,0,0,1,-0.03095317,0.0804603,0.005743789,0.9962606,0.0265424,-0.6507237,0.04222081,-0.7576753,-2.54E-08,2.59E-05,0.1279494,0.9917811,-0.5992972,-0.4021023,0.4431025,-0.5318062,-0.009029352,-3.42E-08,7.70E-08,0.9999596,-0.05035518,-0.7303689,0.01794385,0.6809581,4.36E-07,-0.003294044,-0.1113578,0.993775,-0.5667939,0.4598891,-0.459437,-0.506127,-0.001706358,-8.98E-08,1.75E-07,0.9999986,0.004830009,-0.000628759,0.9999883,0.000270958,-0.000628777,-0.004830115,-0.00027101,0.9999883,-0.000630656,-0.004844524,-0.000271813,0.9999881,0,0,0,1,0.08913519,0.1455037,0.7149,0.6780868,0.5311166,-0.5171549,-0.4140007,-0.5282702,-0.01339275,0.09427585,-0.1105024,0.9893041,0.0656292,0.1639567,-0.0774147,0.9812335,-0.08729983,0.02436819,0.00599085,0.9958659,-0.08729989,0.02436817,0.005990848,0.9958659,0.07124416,-0.09381188,-0.7083944,0.6959176,-0.4535221,-0.5089896,-0.5139233,0.5207022,-0.0253744,-0.1304222,0.09915482,0.9861616,0.05946412,-0.1856408,0.09831378,0.9758772,1
6.66E-08,0,0,1,-0.03061784,0.08045033,0.006602634,0.9962664,0.02473443,-0.6503071,0.04247049,-0.75808,-1.54E-07,2.52E-05,0.1274357,0.9918471,-0.5997503,-0.4011789,0.4431391,-0.5319621,-0.008975647,1.26E-09,8.58E-08,0.9999601,-0.04952958,-0.7317701,0.01494816,0.6795853,3.96E-07,-0.003230681,-0.1075778,0.9941916,-0.5668958,0.4594091,-0.4579331,-0.5078092,-0.001711426,3.58E-08,4.77E-07,0.9999987,0.004188049,3.50E-06,0.999991,0.000799468,3.50E-06,-0.004188119,-0.000799525,0.9999909,3.51E-06,-0.004200637,-0.000801909,0.9999908,0,0,0,1,0.08722574,0.1453987,0.7146104,0.6786628,0.5317714,-0.5168859,-0.4176626,-0.5249825,-0.01164263,0.0928788,-0.1054386,0.9900107,0.06601787,0.1643772,-0.07552758,0.9812838,-0.08733009,0.0239834,0.005581106,0.9958751,-0.08733014,0.02398337,0.0055811,0.9958752,0.07173472,-0.09491655,-0.7080356,0.6960825,-0.4546169,-0.5087675,-0.5127111,0.5211592,-0.02619746,-0.1287104,0.09943472,0.9863367,0.05993853,-0.1858735,0.09957917,0.9756752,1
6.66E-08,0,0,1,-0.0303743,0.08044041,0.00736918,0.9962692,0.02278689,-0.6501718,0.04247259,-0.7582568,7.60E-08,2.24E-05,0.1269549,0.9919086,-0.6004356,-0.3999471,0.4431255,-0.5321273,-0.008989918,-3.97E-08,-1.14E-07,0.9999596,-0.04839373,-0.7328203,0.01180755,0.6785964,4.52E-07,-0.003217457,-0.1037282,0.9946005,-0.5666381,0.4586487,-0.4572207,-0.5094232,-0.001720252,-1.23E-08,-8.27E-08,0.9999988,0.003462453,0.000533344,0.9999932,0.00108532,0.000533357,-0.003462513,-0.00108538,0.9999932,0.00053495,-0.003472841,-0.001088625,0.9999933,0,0,0,1,0.0853405,0.1425253,0.7129691,0.6812333,0.5320041,-0.5185041,-0.4204569,-0.5209041,-0.01251672,0.08822235,-0.09985891,0.9910038,0.06603797,0.1649734,-0.07337285,0.9813458,-0.08729956,0.02346958,0.004772313,0.9958943,-0.08729947,0.02346952,0.004772312,0.9958944,0.07239036,-0.09607536,-0.7081204,0.6957697,-0.4559614,-0.508712,-0.5109844,0.5217345,-0.02759655,-0.1270109,0.1006733,0.9863935,0.06026644,-0.185639,0.09744789,0.9759156,1
6.66E-08,0,0,1,-0.03030809,0.08039052,0.008001164,0.9962705,0.02079267,-0.6500151,0.04223909,-0.7584617,1.05E-09,1.99E-05,0.1266388,0.9919492,-0.6011199,-0.3985671,0.4433345,-0.5322166,-0.009021674,2.54E-08,-7.39E-08,0.9999596,-0.0471066,-0.7338433,0.008744434,0.6776273,3.80E-07,-0.003177018,-0.1003312,0.9949492,-0.5667753,0.4575451,-0.4568601,-0.510586,-0.001727251,-1.28E-08,2.08E-07,0.999999,0.002631906,0.000953204,0.9999956,0.001087436,0.000953187,-0.002631934,-0.001087484,0.9999957,0.000956063,-0.002639805,-0.001090745,0.9999958,0,0,0,1,0.08323614,0.1413459,0.7121319,0.6826142,0.5323259,-0.5193146,-0.4234486,-0.5173335,-0.01069781,0.08786155,-0.09559025,0.9914786,0.06477739,0.1643296,-0.07096639,0.9817153,-0.08719777,0.0228232,0.003526383,0.9959237,-0.08719772,0.02282323,0.003526381,0.9959236,0.07320207,-0.09744178,-0.7086763,0.6949282,-0.4567885,-0.5083086,-0.5099003,0.5224644,-0.02903393,-0.125754,0.1024075,0.9863348,0.06012518,-0.1828694,0.09763446,0.9764283,1
6.66E-08,0,0,1,-0.03044248,0.08020708,0.008419261,0.9962777,0.01872301,-0.6500881,0.04139625,-0.7584994,7.63E-08,1.69E-05,0.1260378,0.9920254,-0.6017932,-0.3968624,0.4435294,-0.5325662,-0.008999984,-1.76E-08,-5.08E-08,0.9999597,-0.04559629,-0.7353817,0.005889241,0.6760917,2.87E-07,-0.003022856,-0.09754418,0.9952265,-0.5676273,0.4559387,-0.4561304,-0.5117267,-0.001731596,2.27E-09,4.97E-08,0.9999986,0.00193027,0.0012639,0.999997,0.001003961,0.001263907,-0.00193032,-0.001004011,0.999997,0.001267695,-0.001936062,-0.001007021,0.999997,0,0,0,1,0.08149026,0.1400887,0.7113872,0.6838592,0.5324346,-0.5207492,-0.4259528,-0.5137108,-0.008550617,0.08848964,-0.09247543,0.9917389,0.06190268,0.1630878,-0.06776518,0.9823339,-0.08708558,0.02231432,0.002309531,0.9959486,-0.0870855,0.02231433,0.002309537,0.9959486,0.07378926,-0.09858577,-0.709252,0.694117,-0.4574885,-0.5078382,-0.5087826,0.5233983,-0.03080148,-0.1243937,0.1042479,0.986261,0.06045476,-0.1822313,0.09788859,0.9765016,1
